Navn,Stasjon,Tid,Nedbør,Lufttemperatur,Vindretning,Middelvind
Høvringen II,SN16271,01.11.2021 17:00,0,4,248,5.7
Høvringen II,SN16271,01.11.2021 18:00,0,4,252,5.5
Høvringen II,SN16271,01.11.2021 19:00,0,4.1,247,6.9
Høvringen II,SN16271,01.11.2021 20:00,0,3.9,246,5.8
Høvringen II,SN16271,01.11.2021 21:00,0,3.8,245,6.1
Høvringen II,SN16271,01.11.2021 22:00,0.1,3.6,252,4.4
Høvringen II,SN16271,01.11.2021 23:00,0.2,3.6,250,5.7
Høvringen II,SN16271,02.11.2021 00:00,0,3.5,248,6
Høvringen II,SN16271,02.11.2021 01:00,0.2,3.7,238,6.9
Høvringen II,SN16271,02.11.2021 02:00,0.1,3.4,236,7.4
Høvringen II,SN16271,02.11.2021 03:00,0.3,3.7,233,7.8
Høvringen II,SN16271,02.11.2021 04:00,0.5,3.5,232,8
Høvringen II,SN16271,02.11.2021 05:00,0.5,3.6,243,6
Høvringen II,SN16271,02.11.2021 06:00,0.1,3.4,236,7.3
Høvringen II,SN16271,02.11.2021 07:00,0.3,3.5,234,7.9
Høvringen II,SN16271,02.11.2021 08:00,0.7,3.7,242,6.2
Høvringen II,SN16271,02.11.2021 09:00,0.3,3.7,242,6.4
Høvringen II,SN16271,02.11.2021 10:00,0.1,3.7,251,4.4
Høvringen II,SN16271,02.11.2021 11:00,0.1,3.6,247,5.5
Høvringen II,SN16271,02.11.2021 12:00,0.4,3.8,255,4.1
Høvringen II,SN16271,02.11.2021 13:00,0.5,3.8,252,4.9
Høvringen II,SN16271,02.11.2021 14:00,1,3.7,253,5.7
Høvringen II,SN16271,02.11.2021 15:00,0.4,3,251,4.8
Høvringen II,SN16271,02.11.2021 16:00,0.8,3.3,249,5.5
Høvringen II,SN16271,02.11.2021 17:00,0.9,3.1,249,5.8
Høvringen II,SN16271,02.11.2021 18:00,0.1,3.1,242,6.7
Høvringen II,SN16271,02.11.2021 19:00,0.1,3,248,5.5
Høvringen II,SN16271,02.11.2021 20:00,0,2.9,246,5.5
Høvringen II,SN16271,02.11.2021 21:00,0.1,2.9,251,5.2
Høvringen II,SN16271,02.11.2021 22:00,0,2.7,254,3.7
Høvringen II,SN16271,02.11.2021 23:00,0,2.6,257,3.3
Høvringen II,SN16271,03.11.2021 00:00,0,2.6,253,4.2
Høvringen II,SN16271,03.11.2021 01:00,0,2.1,254,3.7
Høvringen II,SN16271,03.11.2021 02:00,0,2,262,2.2
Høvringen II,SN16271,03.11.2021 03:00,0,0.9,263,1.9
Høvringen II,SN16271,03.11.2021 04:00,0,0.7,266,1.5
Høvringen II,SN16271,03.11.2021 05:00,0,0.6,262,2.3
Høvringen II,SN16271,03.11.2021 06:00,0,-0.7,257,3.1
Høvringen II,SN16271,03.11.2021 07:00,0,-1,259,2.7
Høvringen II,SN16271,03.11.2021 08:00,0,-0.4,259,2.9
Høvringen II,SN16271,03.11.2021 09:00,0,0.7,262,2.1
Høvringen II,SN16271,03.11.2021 10:00,0,0.6,272,0.5
Høvringen II,SN16271,03.11.2021 11:00,0,1,270,0.3
Høvringen II,SN16271,03.11.2021 12:00,0,1.6,270,0.3
Høvringen II,SN16271,03.11.2021 13:00,0,2.2,274,1.2
Høvringen II,SN16271,03.11.2021 14:00,0,2,271,0.4
Høvringen II,SN16271,03.11.2021 15:00,0,2.5,272,0.8
Høvringen II,SN16271,03.11.2021 16:00,0,1.2,271,0.8
Høvringen II,SN16271,03.11.2021 17:00,0,-1,265,1.5
Høvringen II,SN16271,03.11.2021 18:00,0,-2,269,0.7
Høvringen II,SN16271,03.11.2021 19:00,0,-2.7,270,0.6
Høvringen II,SN16271,03.11.2021 20:00,0,-2.4,272,0.5
Høvringen II,SN16271,03.11.2021 21:00,0,-1.9,271,0.4
Høvringen II,SN16271,03.11.2021 22:00,0,-1.5,270,0.7
Høvringen II,SN16271,03.11.2021 23:00,0,-1.4,270,0.4
Høvringen II,SN16271,04.11.2021 00:00,0,-1.5,269,0.7
Høvringen II,SN16271,04.11.2021 01:00,0,-1.2,270,0.5
Høvringen II,SN16271,04.11.2021 02:00,0,-1.2,271,0.6
Høvringen II,SN16271,04.11.2021 03:00,0,-0.9,273,0.8
Høvringen II,SN16271,04.11.2021 04:00,0,-1.1,273,0.8
Høvringen II,SN16271,04.11.2021 05:00,0,-0.9,269,0.5
Høvringen II,SN16271,04.11.2021 06:00,0.1,-1,273,0.7
Høvringen II,SN16271,04.11.2021 07:00,0.1,-1.1,274,1
Høvringen II,SN16271,04.11.2021 08:00,0,-0.2,271,1.4
Høvringen II,SN16271,04.11.2021 09:00,0,-0.1,273,1.3
Høvringen II,SN16271,04.11.2021 10:00,0,0.2,270,1.3
Høvringen II,SN16271,04.11.2021 11:00,0,1,268,1.4
Høvringen II,SN16271,04.11.2021 12:00,0,0.9,270,1.9
Høvringen II,SN16271,04.11.2021 13:00,0,1.8,269,2.7
Høvringen II,SN16271,04.11.2021 14:00,0,1.7,269,2.5
Høvringen II,SN16271,04.11.2021 15:00,0,1.7,271,1.9
Høvringen II,SN16271,04.11.2021 16:00,0,-0.5,270,0.6
Høvringen II,SN16271,04.11.2021 17:00,0,-2.7,267,1.4
Høvringen II,SN16271,04.11.2021 18:00,0,-4,269,1
Høvringen II,SN16271,04.11.2021 19:00,0,-4.8,275,1.7
Høvringen II,SN16271,04.11.2021 20:00,0,-5.2,269,1.2
Høvringen II,SN16271,04.11.2021 21:00,0,-4.5,270,0.8
Høvringen II,SN16271,04.11.2021 22:00,0,-4.2,270,1.2
Høvringen II,SN16271,04.11.2021 23:00,0,-5.1,271,1.8
Høvringen II,SN16271,05.11.2021 00:00,0,-3.9,269,1.1
Høvringen II,SN16271,05.11.2021 01:00,0,-4.2,259,3.4
Høvringen II,SN16271,05.11.2021 02:00,0,-3.5,270,1.3
Høvringen II,SN16271,05.11.2021 03:00,0,-2.4,262,1.9
Høvringen II,SN16271,05.11.2021 04:00,0,-2.4,277,2.4
Høvringen II,SN16271,05.11.2021 05:00,0,-3.6,260,2.5
Høvringen II,SN16271,05.11.2021 06:00,0,-3.9,268,1.7
Høvringen II,SN16271,05.11.2021 07:00,0,-1.2,274,1.8
Høvringen II,SN16271,05.11.2021 08:00,0,-1.2,277,1.9
Høvringen II,SN16271,05.11.2021 09:00,0,-0.6,273,1.4
Høvringen II,SN16271,05.11.2021 10:00,0,-0.4,276,1.3
Høvringen II,SN16271,05.11.2021 11:00,0,1.1,272,3.2
Høvringen II,SN16271,05.11.2021 12:00,0,0.9,264,3.7
Høvringen II,SN16271,05.11.2021 13:00,0,0.9,276,2.1
Høvringen II,SN16271,05.11.2021 14:00,0,0.6,266,1.8
Høvringen II,SN16271,05.11.2021 15:00,0,0.5,275,3.2
Høvringen II,SN16271,05.11.2021 16:00,0,-1.2,269,1.7
Høvringen II,SN16271,05.11.2021 17:00,0,-1,271,2.4
Høvringen II,SN16271,05.11.2021 18:00,0,-1,271,2.3
Høvringen II,SN16271,05.11.2021 19:00,0,-0.7,276,3.4
Høvringen II,SN16271,05.11.2021 20:00,0,-2.1,270,0.7
Høvringen II,SN16271,05.11.2021 21:00,0,-1.1,264,2.9
Høvringen II,SN16271,05.11.2021 22:00,0.1,-1.4,278,2
Høvringen II,SN16271,05.11.2021 23:00,0.1,-2.7,273,1.9
Høvringen II,SN16271,06.11.2021 00:00,0,-4.1,274,1.4
Høvringen II,SN16271,06.11.2021 01:00,0,-4.6,280,2.8
Høvringen II,SN16271,06.11.2021 02:00,0,-4.5,277,2
Høvringen II,SN16271,06.11.2021 03:00,0,-2.8,269,1
Høvringen II,SN16271,06.11.2021 04:00,0,-2,279,2.6
Høvringen II,SN16271,06.11.2021 05:00,0,-1.7,281,3.6
Høvringen II,SN16271,06.11.2021 06:00,0,-2.2,277,3.4
Høvringen II,SN16271,06.11.2021 07:00,0,-3.4,280,3
Høvringen II,SN16271,06.11.2021 08:00,0,-2.9,283,3.9
Høvringen II,SN16271,06.11.2021 09:00,0,-3.1,270,1.4
Høvringen II,SN16271,06.11.2021 10:00,0,-1.7,273,1.8
Høvringen II,SN16271,06.11.2021 11:00,0,-0.8,274,1.8
Høvringen II,SN16271,06.11.2021 12:00,0,-0.4,277,2.3
Høvringen II,SN16271,06.11.2021 13:00,0,-1.1,279,2.2
Høvringen II,SN16271,06.11.2021 14:00,0,-0.6,280,2.4
Høvringen II,SN16271,06.11.2021 15:00,0,-1.5,269,0.9
Høvringen II,SN16271,06.11.2021 16:00,0,-3.9,268,1.6
Høvringen II,SN16271,06.11.2021 17:00,0,-5.2,258,3.4
Høvringen II,SN16271,06.11.2021 18:00,0,-4.6,265,3.8
Høvringen II,SN16271,06.11.2021 19:00,0,-3.4,262,4.5
Høvringen II,SN16271,06.11.2021 20:00,0,-2.5,265,3.6
Høvringen II,SN16271,06.11.2021 21:00,0,-2,260,5
Høvringen II,SN16271,06.11.2021 22:00,0,-1.8,267,5
Høvringen II,SN16271,06.11.2021 23:00,0,-2.3,265,3.2
Høvringen II,SN16271,07.11.2021 00:00,0,-2.7,257,4.6
Høvringen II,SN16271,07.11.2021 01:00,0.2,-2.7,254,5.5
Høvringen II,SN16271,07.11.2021 02:00,0,-2.9,254,5.4
Høvringen II,SN16271,07.11.2021 03:00,0.2,-2.9,259,4.4
Høvringen II,SN16271,07.11.2021 04:00,0.3,-3,256,5.3
Høvringen II,SN16271,07.11.2021 05:00,0.2,-3.1,253,4.7
Høvringen II,SN16271,07.11.2021 06:00,0,-4.2,271,1
Høvringen II,SN16271,07.11.2021 07:00,0,-3.7,272,0.9
Høvringen II,SN16271,07.11.2021 08:00,0.1,-3.6,272,0.5
Høvringen II,SN16271,07.11.2021 09:00,0,-3.4,271,1.1
Høvringen II,SN16271,07.11.2021 10:00,0,-2.9,272,1.2
Høvringen II,SN16271,07.11.2021 11:00,0,-2.2,259,2.9
Høvringen II,SN16271,07.11.2021 12:00,0,-1.7,262,2.1
Høvringen II,SN16271,07.11.2021 13:00,0,-1.2,261,2.1
Høvringen II,SN16271,07.11.2021 14:00,0,-1.6,259,2.5
Høvringen II,SN16271,07.11.2021 15:00,0,-1.3,262,1.8
Høvringen II,SN16271,07.11.2021 16:00,0,-1.7,262,1.8
Høvringen II,SN16271,07.11.2021 17:00,0,-1.8,262,1.9
Høvringen II,SN16271,07.11.2021 18:00,0,-2.1,261,2.1
Høvringen II,SN16271,07.11.2021 19:00,0,-2.1,260,2.6
Høvringen II,SN16271,07.11.2021 20:00,0.1,-2.2,264,1.9
Høvringen II,SN16271,07.11.2021 21:00,0,-2.3,265,1.5
Høvringen II,SN16271,07.11.2021 22:00,0,-2.3,271,0.7
Høvringen II,SN16271,07.11.2021 23:00,0,-2.4,268,1.2
Høvringen II,SN16271,08.11.2021 00:00,0,-2.6,261,2.4
Høvringen II,SN16271,08.11.2021 01:00,0,-2.5,262,2.6
Høvringen II,SN16271,08.11.2021 02:00,0,-2.8,262,1.9
Høvringen II,SN16271,08.11.2021 03:00,0,-4.3,276,1.7
Høvringen II,SN16271,08.11.2021 04:00,0,-4.8,269,1.1
Høvringen II,SN16271,08.11.2021 05:00,0,-3.8,270,1.7
Høvringen II,SN16271,08.11.2021 06:00,0,-3.6,267,2.1
Høvringen II,SN16271,08.11.2021 07:00,0,-3.3,264,1.3
Høvringen II,SN16271,08.11.2021 08:00,0,-3.2,258,3.6
Høvringen II,SN16271,08.11.2021 09:00,0,-3,259,3.4
Høvringen II,SN16271,08.11.2021 10:00,0,-2.6,260,2.5
Høvringen II,SN16271,08.11.2021 11:00,0,-2.5,257,2.8
Høvringen II,SN16271,08.11.2021 12:00,0,-2.3,259,2.5
Høvringen II,SN16271,08.11.2021 13:00,0,-2.5,259,2.5
Høvringen II,SN16271,08.11.2021 14:00,0,-2.4,261,2.3
Høvringen II,SN16271,08.11.2021 15:00,0,-2.7,258,3.4
Høvringen II,SN16271,08.11.2021 16:00,0,-2.8,258,3
Høvringen II,SN16271,08.11.2021 17:00,0,-3.1,263,2.3
Høvringen II,SN16271,08.11.2021 18:00,0,-3.1,265,1.3
Høvringen II,SN16271,08.11.2021 19:00,0,-3.2,262,3.2
Høvringen II,SN16271,08.11.2021 20:00,0,-3.4,262,4
Høvringen II,SN16271,08.11.2021 21:00,0,-3.1,263,4.2
Høvringen II,SN16271,08.11.2021 22:00,0,-2.9,255,5.5
Høvringen II,SN16271,08.11.2021 23:00,0,-2.4,255,4.2
Høvringen II,SN16271,09.11.2021 00:00,0,-2.2,244,6.1
Høvringen II,SN16271,09.11.2021 01:00,0.2,-1.8,245,6.1
Høvringen II,SN16271,09.11.2021 02:00,1.6,-1.3,230,8.7
Høvringen II,SN16271,09.11.2021 03:00,0.9,-1.1,229,8.6
Høvringen II,SN16271,09.11.2021 04:00,0.2,-1.2,240,6.4
Høvringen II,SN16271,09.11.2021 05:00,0,-0.9,242,6.1
Høvringen II,SN16271,09.11.2021 06:00,0,-0.4,237,7.1
Høvringen II,SN16271,09.11.2021 07:00,0.1,-0.4,242,6.1
Høvringen II,SN16271,09.11.2021 08:00,0.1,-0.2,247,5.3
Høvringen II,SN16271,09.11.2021 09:00,0,-0.3,252,5.2
Høvringen II,SN16271,09.11.2021 10:00,0,0.1,259,4.2
Høvringen II,SN16271,09.11.2021 11:00,0,0.2,248,5.9
Høvringen II,SN16271,09.11.2021 12:00,0.1,0.5,251,5.3
Høvringen II,SN16271,09.11.2021 13:00,0.1,1.6,252,4.1
Høvringen II,SN16271,09.11.2021 14:00,0,1.8,257,3.6
Høvringen II,SN16271,09.11.2021 15:00,0,-0.3,247,5.1
Høvringen II,SN16271,09.11.2021 16:00,0,-1.2,243,5.8
Høvringen II,SN16271,09.11.2021 17:00,0,-2.3,267,2.5
Høvringen II,SN16271,09.11.2021 18:00,0,-2.3,265,3.1
Høvringen II,SN16271,09.11.2021 19:00,0,-4.1,267,2.2
Høvringen II,SN16271,09.11.2021 20:00,0,-2.7,261,2.4
Høvringen II,SN16271,09.11.2021 21:00,0,-1.1,277,2
Høvringen II,SN16271,09.11.2021 22:00,0,-3.2,266,2.3
Høvringen II,SN16271,09.11.2021 23:00,0,-3.4,267,2.3
Høvringen II,SN16271,10.11.2021 00:00,0,-2.4,272,0.7
Høvringen II,SN16271,10.11.2021 01:00,0,-2.1,259,3
Høvringen II,SN16271,10.11.2021 02:00,0,0.4,252,5.1
Høvringen II,SN16271,10.11.2021 03:00,0,1.1,249,5.6
Høvringen II,SN16271,10.11.2021 04:00,0,1.2,253,5.1
Høvringen II,SN16271,10.11.2021 05:00,0,1,251,5.2
Høvringen II,SN16271,10.11.2021 06:00,0,0.4,255,4
Høvringen II,SN16271,10.11.2021 07:00,0,-0.1,249,5.6
Høvringen II,SN16271,10.11.2021 08:00,0,0.2,255,4.2
Høvringen II,SN16271,10.11.2021 09:00,0,0.2,259,2.9
Høvringen II,SN16271,10.11.2021 10:00,0,0.8,276,2.2
Høvringen II,SN16271,10.11.2021 11:00,0,1.4,270,6.1
Høvringen II,SN16271,10.11.2021 12:00,0,1.2,274,4.9
Høvringen II,SN16271,10.11.2021 13:00,0,0.9,267,4.5
Høvringen II,SN16271,10.11.2021 14:00,0,1.5,267,4.9
Høvringen II,SN16271,10.11.2021 15:00,0,0.6,272,5.3
Høvringen II,SN16271,10.11.2021 16:00,0,-0.7,273,3.5
Høvringen II,SN16271,10.11.2021 17:00,0.1,-0.2,275,2.3
Høvringen II,SN16271,10.11.2021 18:00,0.1,-0.6,275,1.8
Høvringen II,SN16271,10.11.2021 19:00,0,-1.8,272,1.1
Høvringen II,SN16271,10.11.2021 20:00,0,-2.7,257,3.2
Høvringen II,SN16271,10.11.2021 21:00,0,-0.5,262,3.1
Høvringen II,SN16271,10.11.2021 22:00,0,-0.8,275,1.4
Høvringen II,SN16271,10.11.2021 23:00,0,-2.2,269,2.2
Høvringen II,SN16271,11.11.2021 00:00,0,-4.5,269,1.3
Høvringen II,SN16271,11.11.2021 01:00,0,-5.5,267,1.5
Høvringen II,SN16271,11.11.2021 02:00,0,-3.8,247,5.4
Høvringen II,SN16271,11.11.2021 03:00,0,-4.2,268,1.6
Høvringen II,SN16271,11.11.2021 04:00,0,-4,257,3.5
Høvringen II,SN16271,11.11.2021 05:00,0,-2.8,249,4.8
Høvringen II,SN16271,11.11.2021 06:00,0,-1.1,245,6.6
Høvringen II,SN16271,11.11.2021 07:00,0,-0.5,239,7.3
Høvringen II,SN16271,11.11.2021 08:00,0,-0.2,242,6.3
Høvringen II,SN16271,11.11.2021 09:00,0,-1.2,246,5.3
Høvringen II,SN16271,11.11.2021 10:00,0.4,-1.2,245,5.5
Høvringen II,SN16271,11.11.2021 11:00,0.2,0.2,265,1.9
Høvringen II,SN16271,11.11.2021 12:00,0,1.5,274,5.8
Høvringen II,SN16271,11.11.2021 13:00,0,1.7,279,6
Høvringen II,SN16271,11.11.2021 14:00,0,1.2,281,5.9
Høvringen II,SN16271,11.11.2021 15:00,0,0.9,278,6
Høvringen II,SN16271,11.11.2021 16:00,0,0,280,6.4
Høvringen II,SN16271,11.11.2021 17:00,0,0.1,278,4.8
Høvringen II,SN16271,11.11.2021 18:00,0,0.1,277,5.9
Høvringen II,SN16271,11.11.2021 19:00,0,0.2,278,5.2
Høvringen II,SN16271,11.11.2021 20:00,0,-0.1,284,6.7
Høvringen II,SN16271,11.11.2021 21:00,0,-0.9,270,2.4
Høvringen II,SN16271,11.11.2021 22:00,0,-0.4,277,4
Høvringen II,SN16271,11.11.2021 23:00,0,-1,269,2.4
Høvringen II,SN16271,12.11.2021 00:00,0,-3.6,269,1.7
Høvringen II,SN16271,12.11.2021 01:00,0,-0.7,265,1.6
Høvringen II,SN16271,12.11.2021 02:00,0,-0.6,279,4.2
Høvringen II,SN16271,12.11.2021 03:00,0,-0.6,274,3.4
Høvringen II,SN16271,12.11.2021 04:00,0,-2.7,253,3.7
Høvringen II,SN16271,12.11.2021 05:00,0,-2.7,269,0.9
Høvringen II,SN16271,12.11.2021 06:00,0,-4.3,269,1
Høvringen II,SN16271,12.11.2021 07:00,0,-5.5,283,3.4
Høvringen II,SN16271,12.11.2021 08:00,0,-4,273,0.9
Høvringen II,SN16271,12.11.2021 09:00,0,-3.5,267,0.9
Høvringen II,SN16271,12.11.2021 10:00,0,-3.5,263,2.3
Høvringen II,SN16271,12.11.2021 11:00,0,-4.4,269,2
Høvringen II,SN16271,12.11.2021 12:00,0,-1.5,269,1.5
Høvringen II,SN16271,12.11.2021 13:00,0,-2.5,262,3.5
Høvringen II,SN16271,12.11.2021 14:00,0,-2.7,262,5.1
Høvringen II,SN16271,12.11.2021 15:00,0,-2.6,264,2.7
Høvringen II,SN16271,12.11.2021 16:00,0,-2.2,266,3
Høvringen II,SN16271,12.11.2021 17:00,0,-2.9,265,1.4
Høvringen II,SN16271,12.11.2021 18:00,0,-2.7,265,4.2
Høvringen II,SN16271,12.11.2021 19:00,0,-2.5,263,3.8
Høvringen II,SN16271,12.11.2021 20:00,0,-2.1,262,4.8
Høvringen II,SN16271,12.11.2021 21:00,0,-2.2,259,4.6
Høvringen II,SN16271,12.11.2021 22:00,0,-2.8,260,5
Høvringen II,SN16271,12.11.2021 23:00,0,-2.6,262,3.6
Høvringen II,SN16271,13.11.2021 00:00,0,-2.5,262,5
Høvringen II,SN16271,13.11.2021 01:00,0,-2.7,256,4.3
Høvringen II,SN16271,13.11.2021 02:00,0,-3,260,3.2
Høvringen II,SN16271,13.11.2021 03:00,0,-1.8,268,3.4
Høvringen II,SN16271,13.11.2021 04:00,0,-1.5,262,2.9
Høvringen II,SN16271,13.11.2021 05:00,0,-2.2,260,2.8
Høvringen II,SN16271,13.11.2021 06:00,0,-1.7,255,3.9
Høvringen II,SN16271,13.11.2021 07:00,0,-1.2,255,3.6
Høvringen II,SN16271,13.11.2021 08:00,0,-1.9,257,3.3
Høvringen II,SN16271,13.11.2021 09:00,0,-1.9,252,4.1
Høvringen II,SN16271,13.11.2021 10:00,0,-1.2,254,3.7
Høvringen II,SN16271,13.11.2021 11:00,0,-0.6,262,2
Høvringen II,SN16271,13.11.2021 12:00,0,-1.3,269,0.8
Høvringen II,SN16271,13.11.2021 13:00,0,-2.2,270,0.2
Høvringen II,SN16271,13.11.2021 14:00,0,-1.5,269,0.4
Høvringen II,SN16271,13.11.2021 15:00,0,-2.2,268,0.7
Høvringen II,SN16271,13.11.2021 16:00,0,-2.5,256,3.7
Høvringen II,SN16271,13.11.2021 17:00,0,-3.6,267,1.9
Høvringen II,SN16271,13.11.2021 18:00,0,-4.3,270,0.9
Høvringen II,SN16271,13.11.2021 19:00,0,-2.6,266,2
Høvringen II,SN16271,13.11.2021 20:00,0,-2.9,259,2.8
Høvringen II,SN16271,13.11.2021 21:00,0,-2.7,260,2.8
Høvringen II,SN16271,13.11.2021 22:00,0,-4.7,268,1.6
Høvringen II,SN16271,13.11.2021 23:00,0,-5.9,271,1.1
Høvringen II,SN16271,14.11.2021 00:00,0,-5.5,266,2.4
Høvringen II,SN16271,14.11.2021 01:00,0,-5.8,268,1.7
Høvringen II,SN16271,14.11.2021 02:00,0,-5.7,270,1
Høvringen II,SN16271,14.11.2021 03:00,0,-6.4,268,1.1
Høvringen II,SN16271,14.11.2021 04:00,0,-5.9,270,0.8
Høvringen II,SN16271,14.11.2021 05:00,0,-5.4,271,0.2
Høvringen II,SN16271,14.11.2021 06:00,0,-4.6,272,1.1
Høvringen II,SN16271,14.11.2021 07:00,0,-5.6,264,2
Høvringen II,SN16271,14.11.2021 08:00,0,-4.5,272,1.3
Høvringen II,SN16271,14.11.2021 09:00,0,-3.4,262,3
Høvringen II,SN16271,14.11.2021 10:00,0,-0.1,252,4.1
Høvringen II,SN16271,14.11.2021 11:00,0,0.6,264,2.4
Høvringen II,SN16271,14.11.2021 12:00,0,0.9,243,6.1
Høvringen II,SN16271,14.11.2021 13:00,0,0.7,247,5.4
Høvringen II,SN16271,14.11.2021 14:00,0,-0.1,250,4.5
Høvringen II,SN16271,14.11.2021 15:00,0,-0.4,259,2.6
Høvringen II,SN16271,14.11.2021 16:00,0,-1.6,251,4.5
Høvringen II,SN16271,14.11.2021 17:00,0,-1.5,249,4.8
Høvringen II,SN16271,14.11.2021 18:00,0,-1.2,254,4.2
Høvringen II,SN16271,14.11.2021 19:00,0,-2.4,269,2.1
Høvringen II,SN16271,14.11.2021 20:00,0,-2.2,262,3
Høvringen II,SN16271,14.11.2021 21:00,0,-3.8,268,1.3
Høvringen II,SN16271,14.11.2021 22:00,0,-2.8,250,4.5
Høvringen II,SN16271,14.11.2021 23:00,0,-4.8,271,0.9
Høvringen II,SN16271,15.11.2021 00:00,0,-4.3,253,4.6
Høvringen II,SN16271,15.11.2021 01:00,0,-3.9,261,2.7
Høvringen II,SN16271,15.11.2021 02:00,0,-5,251,5.2
Høvringen II,SN16271,15.11.2021 03:00,0,-5,256,3.4
Høvringen II,SN16271,15.11.2021 04:00,0,-6.3,275,3
Høvringen II,SN16271,15.11.2021 05:00,0,-5.9,262,4.1
Høvringen II,SN16271,15.11.2021 06:00,0,-6.2,256,3.6
Høvringen II,SN16271,15.11.2021 07:00,0,-6.8,265,4.1
Høvringen II,SN16271,15.11.2021 08:00,0,-6.9,267,3.1
Høvringen II,SN16271,15.11.2021 09:00,0,-6.5,237,7.2
Høvringen II,SN16271,15.11.2021 10:00,0,-6.3,256,3.8
Høvringen II,SN16271,15.11.2021 11:00,0,-5.1,272,1.3
Høvringen II,SN16271,15.11.2021 12:00,0,-3.6,262,2.2
Høvringen II,SN16271,15.11.2021 13:00,0,-2.8,260,3.3
Høvringen II,SN16271,15.11.2021 14:00,0,-3.1,260,2.5
Høvringen II,SN16271,15.11.2021 15:00,0,-4.2,271,1
Høvringen II,SN16271,15.11.2021 16:00,0,-4.6,268,2.9
Høvringen II,SN16271,15.11.2021 17:00,0,-3.6,257,3.3
Høvringen II,SN16271,15.11.2021 18:00,0,-3.6,252,4.5
Høvringen II,SN16271,15.11.2021 19:00,0,-4.4,261,3.2
Høvringen II,SN16271,15.11.2021 20:00,0,-3.1,241,6.5
Høvringen II,SN16271,15.11.2021 21:00,0,-4.1,267,1.4
Høvringen II,SN16271,15.11.2021 22:00,0,-1.5,254,4.1
Høvringen II,SN16271,15.11.2021 23:00,0,-3.1,268,0.9
Høvringen II,SN16271,16.11.2021 00:00,0,-2.4,265,1.8
Høvringen II,SN16271,16.11.2021 01:00,0,-3.3,268,1.5
Høvringen II,SN16271,16.11.2021 02:00,0,-1.3,267,2.5
Høvringen II,SN16271,16.11.2021 03:00,0,0.1,265,1.7
Høvringen II,SN16271,16.11.2021 04:00,0,0,264,1.6
Høvringen II,SN16271,16.11.2021 05:00,0,0.1,254,4
Høvringen II,SN16271,16.11.2021 06:00,0,0.5,253,4.3
Høvringen II,SN16271,16.11.2021 07:00,0,1,271,1.2
Høvringen II,SN16271,16.11.2021 08:00,0,1,247,5.2
Høvringen II,SN16271,16.11.2021 09:00,0,1.3,241,6.7
Høvringen II,SN16271,16.11.2021 10:00,0,2,243,7.4
Høvringen II,SN16271,16.11.2021 11:00,0,2,238,6.9
Høvringen II,SN16271,16.11.2021 12:00,0,1.9,252,4.7
Høvringen II,SN16271,16.11.2021 13:00,0,2.3,252,4.8
Høvringen II,SN16271,16.11.2021 14:00,0,2.2,255,3.7
Høvringen II,SN16271,16.11.2021 15:00,0,2,244,5.6
Høvringen II,SN16271,16.11.2021 16:00,0,0.7,242,6.2
Høvringen II,SN16271,16.11.2021 17:00,0,0.8,254,4.7
Høvringen II,SN16271,16.11.2021 18:00,0,1.3,244,6.7
Høvringen II,SN16271,16.11.2021 19:00,0,1.2,243,6.1
Høvringen II,SN16271,16.11.2021 20:00,0,1.4,230,8.3
Høvringen II,SN16271,16.11.2021 21:00,0,1.3,239,6.9
Høvringen II,SN16271,16.11.2021 22:00,0,2.3,226,9.3
Høvringen II,SN16271,16.11.2021 23:00,0,1.6,238,7.4
Høvringen II,SN16271,17.11.2021 00:00,0,1.6,248,7.2
Høvringen II,SN16271,17.11.2021 01:00,0,2,245,5.7
Høvringen II,SN16271,17.11.2021 02:00,0,2,235,7.5
Høvringen II,SN16271,17.11.2021 03:00,0,1.8,241,6.6
Høvringen II,SN16271,17.11.2021 04:00,0,2,234,7.8
Høvringen II,SN16271,17.11.2021 05:00,0,2.2,240,6.5
Høvringen II,SN16271,17.11.2021 06:00,0,1.7,249,4.7
Høvringen II,SN16271,17.11.2021 07:00,0,1.3,254,3.9
Høvringen II,SN16271,17.11.2021 08:00,0.3,1.4,265,1.8
Høvringen II,SN16271,17.11.2021 09:00,0,1.2,263,1.7
Høvringen II,SN16271,17.11.2021 10:00,0,1.3,270,1.2
Høvringen II,SN16271,17.11.2021 11:00,0,1,271,0.4
Høvringen II,SN16271,17.11.2021 12:00,0,2.1,274,1.7
Høvringen II,SN16271,17.11.2021 13:00,0,1.4,267,3.5
Høvringen II,SN16271,17.11.2021 14:00,0,0.9,274,4.1
Høvringen II,SN16271,17.11.2021 15:00,0,0.3,269,4
Høvringen II,SN16271,17.11.2021 16:00,0,-0.8,269,2.4
Høvringen II,SN16271,17.11.2021 17:00,0,-1.3,270,1.5
Høvringen II,SN16271,17.11.2021 18:00,0,-0.7,273,2.9
Høvringen II,SN16271,17.11.2021 19:00,0,-1.5,274,2.1
Høvringen II,SN16271,17.11.2021 20:00,0,-1.5,269,1.4
Høvringen II,SN16271,17.11.2021 21:00,0,-0.4,274,3.2
Høvringen II,SN16271,17.11.2021 22:00,0,-2,274,1.6
Høvringen II,SN16271,17.11.2021 23:00,0,-1.8,276,4.2
Høvringen II,SN16271,18.11.2021 00:00,0,-3.2,271,1.3
